timestamp,user_id,role,department,action,patient_id,workstation,status
2025-06-10 18:25:23,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6001,WS-011,SUCCESS
2025-06-10 18:38:49,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6054,WS-001,SUCCESS
2025-06-10 18:43:43,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6071,WS-009,SUCCESS
2025-06-10 18:45:20,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6074,WS-008,SUCCESS
2025-06-10 18:45:40,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6004,WS-011,SUCCESS
2025-06-10 18:51:01,jchen,Nurse,Cardiology,VIEW_CHART,PT-6053,WS-020,SUCCESS
2025-06-11 07:03:14,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6077,WS-001,SUCCESS
2025-06-11 07:06:31,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6013,WS-008,SUCCESS
2025-06-11 07:07:45,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6100,WS-014,SUCCESS
2025-06-11 07:10:52,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6062,WS-023,SUCCESS
2025-06-11 07:21:57,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6003,WS-017,SUCCESS
2025-06-11 07:23:12,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6018,WS-024,SUCCESS
2025-06-11 07:27:09,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6099,WS-011,SUCCESS
2025-06-11 07:28:31,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6012,WS-014,SUCCESS
2025-06-11 07:31:38,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6096,WS-018,SUCCESS
2025-06-11 07:42:58,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6063,WS-012,SUCCESS
2025-06-11 07:48:05,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6109,WS-019,SUCCESS
2025-06-11 07:51:23,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6073,WS-005,SUCCESS
2025-06-11 08:03:20,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6023,WS-023,SUCCESS
2025-06-11 08:07:33,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6113,WS-003,SUCCESS
2025-06-11 08:20:07,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6021,WS-021,SUCCESS
2025-06-11 08:23:24,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6096,WS-008,SUCCESS
2025-06-11 08:24:17,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6034,WS-018,SUCCESS
2025-06-11 08:25:43,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6057,WS-010,SUCCESS
2025-06-11 08:38:38,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6018,WS-007,SUCCESS
2025-06-11 08:50:37,mlopez,Physician,Pulmonology,UPDATE_VITALS,PT-6003,WS-014,SUCCESS
2025-06-11 08:58:05,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6005,WS-017,SUCCESS
2025-06-11 08:59:12,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6009,WS-024,SUCCESS
2025-06-11 09:00:32,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6113,WS-020,SUCCESS
2025-06-11 09:07:01,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6099,WS-013,SUCCESS
2025-06-11 09:16:24,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6050,WS-017,SUCCESS
2025-06-11 09:24:33,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6020,WS-010,SUCCESS
2025-06-11 09:24:50,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6095,WS-001,SUCCESS
2025-06-11 09:26:51,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6057,WS-017,SUCCESS
2025-06-11 09:34:02,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6100,WS-022,SUCCESS
2025-06-11 09:42:55,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6102,WS-012,SUCCESS
2025-06-11 09:50:22,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6073,WS-022,SUCCESS
2025-06-11 09:52:52,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6058,WS-018,SUCCESS
2025-06-11 10:04:29,jchen,Nurse,Cardiology,VIEW_LABS,PT-6036,WS-013,SUCCESS
2025-06-11 10:08:07,jchen,Nurse,Cardiology,VIEW_CHART,PT-6112,WS-008,SUCCESS
2025-06-11 10:11:10,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6113,WS-003,SUCCESS
2025-06-11 10:13:00,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6008,WS-021,SUCCESS
2025-06-11 10:16:05,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6025,WS-020,SUCCESS
2025-06-11 10:16:34,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6115,WS-008,SUCCESS
2025-06-11 10:17:05,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6074,WS-004,SUCCESS
2025-06-11 10:22:49,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6068,WS-023,SUCCESS
2025-06-11 10:31:47,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6042,WS-017,SUCCESS
2025-06-11 10:39:50,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6066,WS-022,SUCCESS
2025-06-11 10:49:18,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6101,WS-020,SUCCESS
2025-06-11 10:51:02,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6051,WS-004,SUCCESS
2025-06-11 10:58:24,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6037,WS-012,SUCCESS
2025-06-11 11:03:53,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6118,WS-014,SUCCESS
2025-06-11 11:06:00,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6014,WS-013,SUCCESS
2025-06-11 11:06:17,mlopez,Physician,Pulmonology,VIEW_MEDS,PT-6075,WS-006,SUCCESS
2025-06-11 11:12:09,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6031,WS-011,SUCCESS
2025-06-11 11:18:59,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6009,WS-004,SUCCESS
2025-06-11 11:21:10,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6067,WS-010,SUCCESS
2025-06-11 11:34:16,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6016,WS-021,SUCCESS
2025-06-11 11:37:34,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6034,WS-004,SUCCESS
2025-06-11 11:37:47,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6038,WS-024,SUCCESS
2025-06-11 11:40:33,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6019,WS-012,SUCCESS
2025-06-11 11:43:09,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6014,WS-010,SUCCESS
2025-06-11 11:44:02,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6051,WS-013,SUCCESS
2025-06-11 11:48:06,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6075,WS-014,SUCCESS
2025-06-11 11:52:29,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6029,WS-021,SUCCESS
2025-06-11 11:56:26,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6035,WS-013,SUCCESS
2025-06-11 12:10:33,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6058,WS-007,SUCCESS
2025-06-11 12:27:17,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6094,WS-012,SUCCESS
2025-06-11 12:29:34,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6057,WS-009,SUCCESS
2025-06-11 12:38:33,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6108,WS-022,SUCCESS
2025-06-11 12:59:51,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6044,WS-006,SUCCESS
2025-06-11 13:02:25,agarcia,Nurse,Endocrinology,VIEW_MEDS,PT-6075,WS-018,SUCCESS
2025-06-11 13:08:12,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6019,WS-012,SUCCESS
2025-06-11 13:15:15,dwilson,Physician,Orthopedics,UPDATE_VITALS,PT-6017,WS-007,SUCCESS
2025-06-11 13:29:33,jchen,Nurse,Cardiology,UPDATE_VITALS,PT-6059,WS-008,SUCCESS
2025-06-11 13:32:41,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6045,WS-013,SUCCESS
2025-06-11 13:39:48,jchen,Nurse,Cardiology,VIEW_LABS,PT-6116,WS-008,SUCCESS
2025-06-11 13:47:51,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6077,WS-012,SUCCESS
2025-06-11 13:49:17,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6071,WS-007,SUCCESS
2025-06-11 13:50:15,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6010,WS-022,SUCCESS
2025-06-11 13:50:41,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6011,WS-006,SUCCESS
2025-06-11 13:56:31,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6031,WS-020,SUCCESS
2025-06-11 14:03:02,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6065,WS-002,SUCCESS
2025-06-11 14:08:49,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6004,WS-002,SUCCESS
2025-06-11 14:08:52,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6005,WS-018,SUCCESS
2025-06-11 14:15:25,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6018,WS-011,SUCCESS
2025-06-11 14:31:32,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6105,WS-006,SUCCESS
2025-06-11 14:40:23,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6090,WS-012,SUCCESS
2025-06-11 14:41:52,rsmith,Registration Clerk,Front Desk,UPDATE_VITALS,PT-6080,WS-008,SUCCESS
2025-06-11 14:45:42,jchen,Nurse,Cardiology,VIEW_LABS,PT-6053,WS-019,SUCCESS
2025-06-11 14:52:42,jchen,Nurse,Cardiology,VIEW_CHART,PT-6022,WS-011,SUCCESS
2025-06-11 14:57:10,jchen,Nurse,Cardiology,VIEW_CHART,PT-6042,WS-001,SUCCESS
2025-06-11 14:57:27,jchen,Nurse,Cardiology,VIEW_LABS,PT-6046,WS-006,SUCCESS
2025-06-11 14:59:35,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6118,WS-009,SUCCESS
2025-06-11 14:59:44,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6065,WS-020,SUCCESS
2025-06-11 15:00:49,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6055,WS-013,SUCCESS
2025-06-11 15:03:30,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6064,WS-004,SUCCESS
2025-06-11 15:03:47,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6084,WS-020,SUCCESS
2025-06-11 15:04:21,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6017,WS-009,SUCCESS
2025-06-11 15:06:53,rsmith,Registration Clerk,Front Desk,PRINT_SUMMARY,PT-6094,WS-017,SUCCESS
2025-06-11 15:10:43,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6050,WS-011,SUCCESS
2025-06-11 15:13:56,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6000,WS-016,SUCCESS
2025-06-11 15:17:24,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6041,WS-006,SUCCESS
2025-06-11 15:17:56,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6007,WS-022,SUCCESS
2025-06-11 15:26:57,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6078,WS-009,SUCCESS
2025-06-11 15:32:39,dwilson,Physician,Orthopedics,PRINT_SUMMARY,PT-6077,WS-017,SUCCESS
2025-06-11 15:32:45,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6068,WS-024,SUCCESS
2025-06-11 15:43:08,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6064,WS-008,SUCCESS
2025-06-11 15:51:36,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6087,WS-010,SUCCESS
2025-06-11 15:54:29,jchen,Nurse,Cardiology,VIEW_LABS,PT-6014,WS-010,SUCCESS
2025-06-11 15:56:22,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6021,WS-014,SUCCESS
2025-06-11 15:57:48,jchen,Nurse,Cardiology,VIEW_CHART,PT-6100,WS-006,SUCCESS
2025-06-11 15:59:52,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6041,WS-016,SUCCESS
2025-06-11 16:00:46,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6093,WS-020,SUCCESS
2025-06-11 16:02:41,dwilson,Physician,Orthopedics,VIEW_MEDS,PT-6106,WS-023,SUCCESS
2025-06-11 16:14:31,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6025,WS-008,SUCCESS
2025-06-11 16:15:22,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6068,WS-023,SUCCESS
2025-06-11 16:16:27,mlopez,Physician,Pulmonology,VIEW_LABS,PT-6104,WS-010,SUCCESS
2025-06-11 16:16:28,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6053,WS-018,SUCCESS
2025-06-11 16:17:57,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6090,WS-002,SUCCESS
2025-06-11 16:19:29,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6088,WS-006,SUCCESS
2025-06-11 16:24:21,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6105,WS-013,SUCCESS
2025-06-11 16:26:21,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6083,WS-023,SUCCESS
2025-06-11 16:27:42,dwilson,Physician,Orthopedics,VIEW_LABS,PT-6019,WS-008,SUCCESS
2025-06-11 16:28:58,agarcia,Nurse,Endocrinology,VIEW_LABS,PT-6098,WS-009,SUCCESS
2025-06-11 16:31:26,tbrown,Billing Specialist,Revenue Cycle,UPDATE_VITALS,PT-6114,WS-005,SUCCESS
2025-06-11 16:41:08,rsmith,Registration Clerk,Front Desk,VIEW_CHART,PT-6027,WS-022,SUCCESS
2025-06-11 16:42:29,jchen,Nurse,Cardiology,PRINT_SUMMARY,PT-6058,WS-004,SUCCESS
2025-06-11 16:51:23,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6076,WS-011,SUCCESS
2025-06-11 16:55:43,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6061,WS-008,SUCCESS
2025-06-11 16:56:28,kpatel,Nurse,Family Medicine,UPDATE_VITALS,PT-6115,WS-002,SUCCESS
2025-06-11 17:00:07,tbrown,Billing Specialist,Revenue Cycle,VIEW_MEDS,PT-6105,WS-002,SUCCESS
2025-06-11 17:02:43,tbrown,Billing Specialist,Revenue Cycle,VIEW_LABS,PT-6099,WS-011,SUCCESS
2025-06-11 17:02:46,jchen,Nurse,Cardiology,VIEW_CHART,PT-6047,WS-024,SUCCESS
2025-06-11 17:03:47,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6027,WS-001,SUCCESS
2025-06-11 17:06:27,jchen,Nurse,Cardiology,VIEW_MEDS,PT-6038,WS-005,SUCCESS
2025-06-11 17:08:04,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6004,WS-010,SUCCESS
2025-06-11 17:13:01,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6033,WS-015,SUCCESS
2025-06-11 17:23:58,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6108,WS-012,SUCCESS
2025-06-11 17:35:00,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6039,WS-016,SUCCESS
2025-06-11 17:40:27,kpatel,Nurse,Family Medicine,VIEW_CHART,PT-6050,WS-022,SUCCESS
2025-06-11 17:40:28,rsmith,Registration Clerk,Front Desk,VIEW_MEDS,PT-6084,WS-018,SUCCESS
2025-06-11 17:46:08,agarcia,Nurse,Endocrinology,VIEW_CHART,PT-6056,WS-007,SUCCESS
2025-06-11 17:46:48,dwilson,Physician,Orthopedics,VIEW_CHART,PT-6095,WS-021,SUCCESS
2025-06-11 17:50:58,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6101,WS-010,SUCCESS
2025-06-11 17:53:27,tbrown,Billing Specialist,Revenue Cycle,PRINT_SUMMARY,PT-6038,WS-013,SUCCESS
2025-06-11 17:53:49,mlopez,Physician,Pulmonology,PRINT_SUMMARY,PT-6081,WS-003,SUCCESS
2025-06-11 18:02:21,agarcia,Nurse,Endocrinology,PRINT_SUMMARY,PT-6092,WS-001,SUCCESS
2025-06-11 18:24:42,kpatel,Nurse,Family Medicine,VIEW_MEDS,PT-6053,WS-014,SUCCESS
2025-06-11 18:31:52,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6083,WS-021,SUCCESS
2025-06-11 18:32:09,agarcia,Nurse,Endocrinology,UPDATE_VITALS,PT-6084,WS-009,SUCCESS
2025-06-11 18:39:22,kpatel,Nurse,Family Medicine,PRINT_SUMMARY,PT-6020,WS-016,SUCCESS
2025-06-11 18:44:16,tbrown,Billing Specialist,Revenue Cycle,VIEW_CHART,PT-6103,WS-022,SUCCESS
2025-06-11 18:47:43,mlopez,Physician,Pulmonology,VIEW_CHART,PT-6027,WS-020,SUCCESS
2025-06-11 18:58:20,rsmith,Registration Clerk,Front Desk,VIEW_LABS,PT-6095,WS-019,SUCCESS
